
Currently Loaded Modules:
  1) autotools      4) rocm/6.0.2     7) openmpi4/4.1.5
  2) cmake/3.25.2   5) gnu12/12.2.0   8) hpcfund
  3) prun/2.3       6) ucx/1.14.0     9) rocshmem/1.6.3

 

1, 256, 1
Rank 0, ROC_SHMEM 
Rank 7, ROC_SHMEM 
Rank 5, ROC_SHMEM 
Rank 2, ROC_SHMEM 
Rank 6, ROC_SHMEM 
Rank 1, ROC_SHMEM 
Rank 3, ROC_SHMEM 
Rank 4, ROC_SHMEM 
IN USE - mpi 0/8, roc_shmem 0/8 , ndevices=8,cur=0, GPU_ID=N/A,node=t007-009.hpcfund
max_blocks=1, max_threads=256, iter=1
IN USE - mpi 1/8, roc_shmem 1/8 , ndevices=8,cur=1, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 2/8, roc_shmem 2/8 , ndevices=8,cur=2, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 3/8, roc_shmem 3/8 , ndevices=8,cur=3, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 4/8, roc_shmem 4/8 , ndevices=8,cur=4, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 5/8, roc_shmem 5/8 , ndevices=8,cur=5, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 6/8, roc_shmem 6/8 , ndevices=8,cur=6, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 7/8, roc_shmem 7/8 , ndevices=8,cur=7, GPU_ID=N/A,node=t007-009.hpcfund
peer,1,size,32, iter, 1, time, 0.052318, bw, 0.000570
peer,3,size,32, iter, 4, time, 0.082720, bw, 0.001441
peer,3,size,64, iter, 4, time, 0.088160, bw, 0.002704
peer,3,size,128, iter, 4, time, 0.088000, bw, 0.005419
peer,3,size,256, iter, 4, time, 0.083360, bw, 0.011440
peer,3,size,512, iter, 4, time, 0.083200, bw, 0.022925
peer,3,size,1024, iter, 4, time, 0.088480, bw, 0.043114
peer,3,size,2048, iter, 4, time, 0.088960, bw, 0.085762
peer,3,size,4096, iter, 4, time, 0.086560, bw, 0.176280
peer,3,size,8192, iter, 4, time, 0.092320, bw, 0.330564
peer,3,size,16384, iter, 4, time, 0.101600, bw, 0.600741
peer,3,size,32768, iter, 4, time, 0.120320, bw, 1.014549
peer,3,size,65536, iter, 4, time, 0.163200, bw, 1.495962
peer,3,size,131072, iter, 4, time, 0.234880, bw, 2.078858
peer,3,size,262144, iter, 4, time, 0.383680, bw, 2.545257
peer,3,size,524288, iter, 4, time, 0.676800, bw, 2.885828
peer,3,size,1048576, iter, 4, time, 1.283520, bw, 3.043394
peer,3,size,2097152, iter, 4, time, 2.470560, bw, 3.162244
peer,3,size,4194304, iter, 4, time, 4.893442, bw, 3.193054
peer,3,size,8388608, iter, 4, time, 10.055362, bw, 3.107800
peer,3,size,16777216, iter, 4, time, 20.282564, bw, 3.081470
peer,3,size,33554432, iter, 4, time, 40.047688, bw, 3.121284
peer,4,size,32, iter, 4, time, 0.090880, bw, 0.001312
peer,4,size,64, iter, 4, time, 0.089920, bw, 0.002651
peer,4,size,128, iter, 4, time, 0.085760, bw, 0.005560
peer,4,size,256, iter, 4, time, 0.085920, bw, 0.011100
peer,4,size,512, iter, 4, time, 0.081760, bw, 0.023329
peer,4,size,1024, iter, 4, time, 0.081920, bw, 0.046566
peer,4,size,2048, iter, 4, time, 0.081920, bw, 0.093132
peer,4,size,4096, iter, 4, time, 0.084320, bw, 0.180963
peer,4,size,8192, iter, 4, time, 0.091680, bw, 0.332871
peer,4,size,16384, iter, 4, time, 0.100320, bw, 0.608406
peer,4,size,32768, iter, 4, time, 0.120480, bw, 1.013201
peer,4,size,65536, iter, 4, time, 0.156960, bw, 1.555435
peer,4,size,131072, iter, 4, time, 0.233440, bw, 2.091681
peer,4,size,262144, iter, 4, time, 0.383200, bw, 2.548445
peer,4,size,524288, iter, 4, time, 0.685280, bw, 2.850117
peer,4,size,1048576, iter, 4, time, 1.291201, bw, 3.025290
peer,4,size,2097152, iter, 4, time, 2.508000, bw, 3.115037
peer,4,size,4194304, iter, 4, time, 4.923041, bw, 3.173857
peer,4,size,8388608, iter, 4, time, 10.254081, bw, 3.047572
peer,4,size,16777216, iter, 4, time, 20.590885, bw, 3.035329
peer,4,size,33554432, iter, 4, time, 40.498253, bw, 3.086558
peer,5,size,32, iter, 4, time, 0.089920, bw, 0.001326
peer,5,size,64, iter, 4, time, 0.089920, bw, 0.002651
peer,5,size,128, iter, 4, time, 0.084480, bw, 0.005644
peer,5,size,256, iter, 4, time, 0.084800, bw, 0.011246
peer,5,size,512, iter, 4, time, 0.084640, bw, 0.022535
peer,5,size,1024, iter, 4, time, 0.085760, bw, 0.044481
peer,5,size,2048, iter, 4, time, 0.090560, bw, 0.084247
peer,5,size,4096, iter, 4, time, 0.092640, bw, 0.164711
peer,5,size,8192, iter, 4, time, 0.094560, bw, 0.322733
peer,5,size,16384, iter, 4, time, 0.105920, bw, 0.576239
peer,5,size,32768, iter, 4, time, 0.128640, bw, 0.948931
peer,5,size,65536, iter, 4, time, 0.165600, bw, 1.474282
peer,5,size,131072, iter, 4, time, 0.240320, bw, 2.031800
peer,5,size,262144, iter, 4, time, 0.392640, bw, 2.487174
peer,5,size,524288, iter, 4, time, 0.682560, bw, 2.861475
peer,5,size,1048576, iter, 4, time, 1.281601, bw, 3.047951
peer,5,size,2097152, iter, 4, time, 2.486080, bw, 3.142503
peer,5,size,4194304, iter, 4, time, 4.878721, bw, 3.202689
peer,5,size,8388608, iter, 4, time, 10.236482, bw, 3.052812
peer,5,size,16777216, iter, 4, time, 20.334888, bw, 3.073540
peer,5,size,33554432, iter, 4, time, 40.235374, bw, 3.106724
peer,6,size,32, iter, 4, time, 0.088800, bw, 0.001342
peer,6,size,64, iter, 4, time, 0.083040, bw, 0.002871
peer,6,size,128, iter, 4, time, 0.083520, bw, 0.005709
peer,6,size,256, iter, 4, time, 0.088480, bw, 0.010778
peer,6,size,512, iter, 4, time, 0.084320, bw, 0.022620
peer,6,size,1024, iter, 4, time, 0.083520, bw, 0.045674
peer,6,size,2048, iter, 4, time, 0.083200, bw, 0.091700
peer,6,size,4096, iter, 4, time, 0.087200, bw, 0.174986
peer,6,size,8192, iter, 4, time, 0.092640, bw, 0.329422
peer,6,size,16384, iter, 4, time, 0.103200, bw, 0.591427
peer,6,size,32768, iter, 4, time, 0.120800, bw, 1.010517
peer,6,size,65536, iter, 4, time, 0.158720, bw, 1.538187
peer,6,size,131072, iter, 4, time, 0.234880, bw, 2.078858
peer,6,size,262144, iter, 4, time, 0.387520, bw, 2.520036
peer,6,size,524288, iter, 4, time, 0.690400, bw, 2.828981
peer,6,size,1048576, iter, 4, time, 1.310401, bw, 2.980963
peer,6,size,2097152, iter, 4, time, 2.523360, bw, 3.096076
peer,6,size,4194304, iter, 4, time, 4.995362, bw, 3.127907
peer,6,size,8388608, iter, 4, time, 10.355523, bw, 3.017719
peer,6,size,16777216, iter, 4, time, 20.660809, bw, 3.025056
peer,6,size,33554432, iter, 4, time, 40.953293, bw, 3.052263
peer,7,size,32, iter, 4, time, 0.083520, bw, 0.001427
peer,7,size,64, iter, 4, time, 0.085280, bw, 0.002796
peer,7,size,128, iter, 4, time, 0.089120, bw, 0.005351
peer,7,size,256, iter, 4, time, 0.087520, bw, 0.010897
peer,7,size,512, iter, 4, time, 0.084640, bw, 0.022535
peer,7,size,1024, iter, 4, time, 0.082560, bw, 0.046205
peer,7,size,2048, iter, 4, time, 0.090080, bw, 0.084696
peer,7,size,4096, iter, 4, time, 0.085600, bw, 0.178257
peer,7,size,8192, iter, 4, time, 0.094240, bw, 0.323829
peer,7,size,16384, iter, 4, time, 0.105120, bw, 0.580625
peer,7,size,32768, iter, 4, time, 0.122880, bw, 0.993412
peer,7,size,65536, iter, 4, time, 0.158080, bw, 1.544415
peer,7,size,131072, iter, 4, time, 0.232800, bw, 2.097432
peer,7,size,262144, iter, 4, time, 0.388640, bw, 2.512773
peer,7,size,524288, iter, 4, time, 0.686881, bw, 2.843474
peer,7,size,1048576, iter, 4, time, 1.285440, bw, 3.038848
peer,7,size,2097152, iter, 4, time, 2.513760, bw, 3.107899
peer,7,size,4194304, iter, 4, time, 4.907681, bw, 3.183790
peer,7,size,8388608, iter, 4, time, 10.279362, bw, 3.040077
peer,7,size,16777216, iter, 4, time, 20.509766, bw, 3.047334
peer,7,size,33554432, iter, 4, time, 40.450413, bw, 3.090209
1, 256, 8
Rank 0, ROC_SHMEM 
Rank 5, ROC_SHMEM 
Rank 7, ROC_SHMEM 
Rank 2, ROC_SHMEM 
Rank 1, ROC_SHMEM 
Rank 3, ROC_SHMEM 
Rank 4, ROC_SHMEM 
Rank 6, ROC_SHMEM 
IN USE - mpi 5/8, roc_shmem 5/8 , ndevices=8,cur=5, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 6/8, roc_shmem 6/8 , ndevices=8,cur=6, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 7/8, roc_shmem 7/8 , ndevices=8,cur=7, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 0/8, roc_shmem 0/8 , ndevices=8,cur=0, GPU_ID=N/A,node=t007-009.hpcfund
max_blocks=1, max_threads=256, iter=8
IN USE - mpi 1/8, roc_shmem 1/8 , ndevices=8,cur=1, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 2/8, roc_shmem 2/8 , ndevices=8,cur=2, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 3/8, roc_shmem 3/8 , ndevices=8,cur=3, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 4/8, roc_shmem 4/8 , ndevices=8,cur=4, GPU_ID=N/A,node=t007-009.hpcfund
peer,1,size,32, iter, 8, time, 0.135838, bw, 0.001755
peer,1,size,64, iter, 8, time, 0.138400, bw, 0.003445
peer,1,size,128, iter, 8, time, 0.131200, bw, 0.007269
peer,1,size,256, iter, 8, time, 0.133600, bw, 0.014277
peer,1,size,512, iter, 8, time, 0.131840, bw, 0.028934
peer,1,size,1024, iter, 8, time, 0.128800, bw, 0.059235
peer,1,size,2048, iter, 8, time, 0.137120, bw, 0.111281
peer,1,size,4096, iter, 8, time, 0.133920, bw, 0.227880
peer,1,size,8192, iter, 8, time, 0.148480, bw, 0.411069
peer,1,size,16384, iter, 8, time, 0.167360, bw, 0.729392
peer,1,size,32768, iter, 8, time, 0.208479, bw, 1.171063
peer,1,size,65536, iter, 8, time, 0.271840, bw, 1.796218
peer,1,size,131072, iter, 8, time, 0.422080, bw, 2.313703
peer,1,size,262144, iter, 8, time, 0.704639, bw, 2.771824
peer,1,size,524288, iter, 8, time, 1.249439, bw, 3.126420
peer,1,size,1048576, iter, 8, time, 2.422080, bw, 3.225551
peer,1,size,2097152, iter, 8, time, 4.602559, bw, 3.394869
peer,1,size,4194304, iter, 8, time, 9.285281, bw, 3.365560
peer,1,size,8388608, iter, 8, time, 19.053436, bw, 3.280266
peer,1,size,16777216, iter, 8, time, 39.639221, bw, 3.153459
peer,1,size,33554432, iter, 8, time, 82.255211, bw, 3.039337
peer,2,size,32, iter, 8, time, 0.136000, bw, 0.001753
peer,2,size,64, iter, 8, time, 0.134080, bw, 0.003556
peer,2,size,128, iter, 8, time, 0.131200, bw, 0.007269
peer,2,size,256, iter, 8, time, 0.135680, bw, 0.014058
peer,2,size,512, iter, 8, time, 0.137440, bw, 0.027756
peer,2,size,1024, iter, 8, time, 0.130400, bw, 0.058508
peer,2,size,2048, iter, 8, time, 0.132800, bw, 0.114901
peer,2,size,4096, iter, 8, time, 0.136640, bw, 0.223344
peer,2,size,8192, iter, 8, time, 0.154560, bw, 0.394898
peer,2,size,16384, iter, 8, time, 0.171680, bw, 0.711038
peer,2,size,32768, iter, 8, time, 0.207840, bw, 1.174663
peer,2,size,65536, iter, 8, time, 0.279840, bw, 1.744868
peer,2,size,131072, iter, 8, time, 0.426400, bw, 2.290262
peer,2,size,262144, iter, 8, time, 0.730720, bw, 2.672892
peer,2,size,524288, iter, 8, time, 1.321600, bw, 2.955714
peer,2,size,1048576, iter, 8, time, 2.563040, bw, 3.048155
peer,2,size,2097152, iter, 8, time, 4.913440, bw, 3.180070
peer,2,size,4194304, iter, 8, time, 9.800482, bw, 3.188636
peer,2,size,8388608, iter, 8, time, 20.091200, bw, 3.110832
peer,2,size,16777216, iter, 8, time, 41.233608, bw, 3.031524
peer,2,size,33554432, iter, 8, time, 80.365135, bw, 3.110819
peer,3,size,32, iter, 8, time, 0.132800, bw, 0.001795
peer,3,size,64, iter, 8, time, 0.135200, bw, 0.003527
peer,3,size,128, iter, 8, time, 0.132960, bw, 0.007173
peer,3,size,256, iter, 8, time, 0.131200, bw, 0.014538
peer,3,size,512, iter, 8, time, 0.128800, bw, 0.029617
peer,3,size,1024, iter, 8, time, 0.131680, bw, 0.057939
peer,3,size,2048, iter, 8, time, 0.129760, bw, 0.117593
peer,3,size,4096, iter, 8, time, 0.138400, bw, 0.220504
peer,3,size,8192, iter, 8, time, 0.144800, bw, 0.421516
peer,3,size,16384, iter, 8, time, 0.166720, bw, 0.732192
peer,3,size,32768, iter, 8, time, 0.197760, bw, 1.234537
peer,3,size,65536, iter, 8, time, 0.277760, bw, 1.757935
peer,3,size,131072, iter, 8, time, 0.418240, bw, 2.334946
peer,3,size,262144, iter, 8, time, 0.727840, bw, 2.683468
peer,3,size,524288, iter, 8, time, 1.295200, bw, 3.015960
peer,3,size,1048576, iter, 8, time, 2.532800, bw, 3.084548
peer,3,size,2097152, iter, 8, time, 4.836801, bw, 3.230458
peer,3,size,4194304, iter, 8, time, 9.742883, bw, 3.207487
peer,3,size,8388608, iter, 8, time, 19.826723, bw, 3.152328
peer,3,size,16777216, iter, 8, time, 40.655689, bw, 3.074617
peer,3,size,33554432, iter, 8, time, 80.104492, bw, 3.120940
peer,4,size,32, iter, 8, time, 0.128160, bw, 0.001860
peer,4,size,64, iter, 8, time, 0.130720, bw, 0.003648
peer,4,size,128, iter, 8, time, 0.128960, bw, 0.007395
peer,4,size,256, iter, 8, time, 0.130400, bw, 0.014627
peer,4,size,512, iter, 8, time, 0.129440, bw, 0.029471
peer,4,size,1024, iter, 8, time, 0.130720, bw, 0.058365
peer,4,size,2048, iter, 8, time, 0.129280, bw, 0.118030
peer,4,size,4096, iter, 8, time, 0.136800, bw, 0.223083
peer,4,size,8192, iter, 8, time, 0.146560, bw, 0.416454
peer,4,size,16384, iter, 8, time, 0.168000, bw, 0.726613
peer,4,size,32768, iter, 8, time, 0.202880, bw, 1.203381
peer,4,size,65536, iter, 8, time, 0.274400, bw, 1.779460
peer,4,size,131072, iter, 8, time, 0.427680, bw, 2.283408
peer,4,size,262144, iter, 8, time, 0.719840, bw, 2.713291
peer,4,size,524288, iter, 8, time, 1.329600, bw, 2.937930
peer,4,size,1048576, iter, 8, time, 6.598882, bw, 1.183919
peer,4,size,2097152, iter, 8, time, 5.265601, bw, 2.967389
peer,4,size,4194304, iter, 8, time, 9.771682, bw, 3.198034
peer,4,size,8388608, iter, 8, time, 20.717924, bw, 3.016728
peer,4,size,16777216, iter, 8, time, 40.810890, bw, 3.062925
peer,4,size,33554432, iter, 8, time, 79.282097, bw, 3.153314
peer,5,size,32, iter, 8, time, 0.130880, bw, 0.001822
peer,5,size,64, iter, 8, time, 0.129760, bw, 0.003675
peer,5,size,128, iter, 8, time, 0.131360, bw, 0.007260
peer,5,size,256, iter, 8, time, 0.130240, bw, 0.014645
peer,5,size,512, iter, 8, time, 0.136960, bw, 0.027853
peer,5,size,1024, iter, 8, time, 0.136000, bw, 0.056099
peer,5,size,2048, iter, 8, time, 0.131840, bw, 0.115738
peer,5,size,4096, iter, 8, time, 0.137120, bw, 0.222562
peer,5,size,8192, iter, 8, time, 0.149761, bw, 0.407553
peer,5,size,16384, iter, 8, time, 0.171040, bw, 0.713698
peer,5,size,32768, iter, 8, time, 0.212160, bw, 1.150744
peer,5,size,65536, iter, 8, time, 0.280640, bw, 1.739894
peer,5,size,131072, iter, 8, time, 0.440961, bw, 2.214635
peer,5,size,262144, iter, 8, time, 0.733600, bw, 2.662399
peer,5,size,524288, iter, 8, time, 1.368480, bw, 2.854460
peer,5,size,1048576, iter, 8, time, 2.551361, bw, 3.062108
peer,5,size,2097152, iter, 8, time, 5.076481, bw, 3.077936
peer,5,size,4194304, iter, 8, time, 9.832804, bw, 3.178155
peer,5,size,8388608, iter, 8, time, 20.244003, bw, 3.087351
peer,5,size,16777216, iter, 8, time, 41.240494, bw, 3.031018
peer,5,size,33554432, iter, 8, time, 81.951225, bw, 3.050611
peer,6,size,32, iter, 8, time, 0.139200, bw, 0.001713
peer,6,size,64, iter, 8, time, 0.138400, bw, 0.003445
peer,6,size,128, iter, 8, time, 0.133760, bw, 0.007130
peer,6,size,256, iter, 8, time, 0.133600, bw, 0.014277
peer,6,size,512, iter, 8, time, 0.140320, bw, 0.027186
peer,6,size,1024, iter, 8, time, 0.133280, bw, 0.057244
peer,6,size,2048, iter, 8, time, 0.135040, bw, 0.112995
peer,6,size,4096, iter, 8, time, 0.134720, bw, 0.226527
peer,6,size,8192, iter, 8, time, 0.151040, bw, 0.404101
peer,6,size,16384, iter, 8, time, 0.166080, bw, 0.735013
peer,6,size,32768, iter, 8, time, 0.201440, bw, 1.211983
peer,6,size,65536, iter, 8, time, 0.280800, bw, 1.738903
peer,6,size,131072, iter, 8, time, 0.425921, bw, 2.292838
peer,6,size,262144, iter, 8, time, 0.728960, bw, 2.679345
peer,6,size,524288, iter, 8, time, 1.325440, bw, 2.947150
peer,6,size,1048576, iter, 8, time, 2.540961, bw, 3.074641
peer,6,size,2097152, iter, 8, time, 4.902241, bw, 3.187335
peer,6,size,4194304, iter, 8, time, 9.789283, bw, 3.192284
peer,6,size,8388608, iter, 8, time, 20.337284, bw, 3.073190
peer,6,size,16777216, iter, 8, time, 41.076496, bw, 3.043119
peer,6,size,33554432, iter, 8, time, 80.742104, bw, 3.096295
peer,7,size,32, iter, 8, time, 0.136160, bw, 0.001751
peer,7,size,64, iter, 8, time, 0.131680, bw, 0.003621
peer,7,size,128, iter, 8, time, 0.132160, bw, 0.007216
peer,7,size,256, iter, 8, time, 0.136000, bw, 0.014025
peer,7,size,512, iter, 8, time, 0.131840, bw, 0.028934
peer,7,size,1024, iter, 8, time, 0.131520, bw, 0.058010
peer,7,size,2048, iter, 8, time, 0.130720, bw, 0.116729
peer,7,size,4096, iter, 8, time, 0.137120, bw, 0.222562
peer,7,size,8192, iter, 8, time, 0.148480, bw, 0.411069
peer,7,size,16384, iter, 8, time, 0.166560, bw, 0.732895
peer,7,size,32768, iter, 8, time, 0.205120, bw, 1.190240
peer,7,size,65536, iter, 8, time, 0.282240, bw, 1.730031
peer,7,size,131072, iter, 8, time, 0.436161, bw, 2.239007
peer,7,size,262144, iter, 8, time, 0.738880, bw, 2.643373
peer,7,size,524288, iter, 8, time, 1.313921, bw, 2.972988
peer,7,size,1048576, iter, 8, time, 2.575361, bw, 3.033572
peer,7,size,2097152, iter, 8, time, 4.907362, bw, 3.184009
peer,7,size,4194304, iter, 8, time, 9.584322, bw, 3.260551
peer,7,size,8388608, iter, 8, time, 20.342884, bw, 3.072344
peer,7,size,16777216, iter, 8, time, 44.484814, bw, 2.809963
peer,7,size,33554432, iter, 8, time, 79.717133, bw, 3.136106
1, 256, 10
Rank 0, ROC_SHMEM 
Rank 2, ROC_SHMEM 
Rank 1, ROC_SHMEM 
Rank 5, ROC_SHMEM 
Rank 7, ROC_SHMEM 
Rank 6, ROC_SHMEM 
Rank 4, ROC_SHMEM 
Rank 3, ROC_SHMEM 
IN USE - mpi 0/8, roc_shmem 0/8 , ndevices=8,cur=0, GPU_ID=N/A,node=t007-009.hpcfund
max_blocks=1, max_threads=256, iter=10
IN USE - mpi 1/8, roc_shmem 1/8 , ndevices=8,cur=1, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 2/8, roc_shmem 2/8 , ndevices=8,cur=2, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 3/8, roc_shmem 3/8 , ndevices=8,cur=3, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 4/8, roc_shmem 4/8 , ndevices=8,cur=4, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 5/8, roc_shmem 5/8 , ndevices=8,cur=5, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 6/8, roc_shmem 6/8 , ndevices=8,cur=6, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 7/8, roc_shmem 7/8 , ndevices=8,cur=7, GPU_ID=N/A,node=t007-009.hpcfund
peer,1,size,32, iter, 10, time, 0.159198, bw, 0.001872
peer,1,size,64, iter, 10, time, 0.161280, bw, 0.003696
peer,1,size,128, iter, 10, time, 0.154080, bw, 0.007737
peer,1,size,256, iter, 10, time, 0.156640, bw, 0.015221
peer,1,size,512, iter, 10, time, 0.156000, bw, 0.030567
peer,1,size,1024, iter, 10, time, 0.162880, bw, 0.058551
peer,1,size,2048, iter, 10, time, 0.162080, bw, 0.117680
peer,1,size,4096, iter, 10, time, 0.165920, bw, 0.229912
peer,1,size,8192, iter, 10, time, 0.176960, bw, 0.431137
peer,1,size,16384, iter, 10, time, 0.197920, bw, 0.770959
peer,1,size,32768, iter, 10, time, 0.249439, bw, 1.223451
peer,1,size,65536, iter, 10, time, 0.329440, bw, 1.852697
peer,1,size,131072, iter, 10, time, 0.517760, bw, 2.357666
peer,1,size,262144, iter, 10, time, 0.861599, bw, 2.833581
peer,1,size,524288, iter, 10, time, 1.547679, bw, 3.154931
peer,1,size,1048576, iter, 10, time, 2.994878, bw, 3.260781
peer,1,size,2097152, iter, 10, time, 5.738557, bw, 3.403518
peer,1,size,4194304, iter, 10, time, 11.484317, bw, 3.401384
peer,1,size,8388608, iter, 10, time, 23.844320, bw, 3.276467
peer,1,size,16777216, iter, 10, time, 49.487347, bw, 3.157378
peer,1,size,33554432, iter, 10, time, 102.011208, bw, 3.063394
peer,2,size,32, iter, 10, time, 0.160800, bw, 0.001853
peer,2,size,64, iter, 10, time, 0.158400, bw, 0.003763
peer,2,size,128, iter, 10, time, 0.155520, bw, 0.007665
peer,2,size,256, iter, 10, time, 0.159040, bw, 0.014991
peer,2,size,512, iter, 10, time, 0.161120, bw, 0.029595
peer,2,size,1024, iter, 10, time, 0.154560, bw, 0.061703
peer,2,size,2048, iter, 10, time, 0.156960, bw, 0.121518
peer,2,size,4096, iter, 10, time, 0.161920, bw, 0.235592
peer,2,size,8192, iter, 10, time, 0.177760, bw, 0.429197
peer,2,size,16384, iter, 10, time, 0.203520, bw, 0.749745
peer,2,size,32768, iter, 10, time, 0.252160, bw, 1.210249
peer,2,size,65536, iter, 10, time, 0.337920, bw, 1.806204
peer,2,size,131072, iter, 10, time, 0.530400, bw, 2.301481
peer,2,size,262144, iter, 10, time, 0.902560, bw, 2.704984
peer,2,size,524288, iter, 10, time, 1.687520, bw, 2.893489
peer,2,size,1048576, iter, 10, time, 3.174240, bw, 3.076529
peer,2,size,2097152, iter, 10, time, 6.289120, bw, 3.105567
peer,2,size,4194304, iter, 10, time, 12.245601, bw, 3.189927
peer,2,size,8388608, iter, 10, time, 24.891356, bw, 3.138645
peer,2,size,16777216, iter, 10, time, 51.472000, bw, 3.035636
peer,2,size,33554432, iter, 10, time, 99.884010, bw, 3.128634
peer,3,size,32, iter, 10, time, 0.156800, bw, 0.001901
peer,3,size,64, iter, 10, time, 0.153120, bw, 0.003893
peer,3,size,128, iter, 10, time, 0.156960, bw, 0.007595
peer,3,size,256, iter, 10, time, 0.159040, bw, 0.014991
peer,3,size,512, iter, 10, time, 0.152160, bw, 0.031338
peer,3,size,1024, iter, 10, time, 0.154400, bw, 0.061767
peer,3,size,2048, iter, 10, time, 0.152320, bw, 0.125220
peer,3,size,4096, iter, 10, time, 0.161760, bw, 0.235825
peer,3,size,8192, iter, 10, time, 0.173120, bw, 0.440701
peer,3,size,16384, iter, 10, time, 0.197280, bw, 0.773460
peer,3,size,32768, iter, 10, time, 0.241280, bw, 1.264822
peer,3,size,65536, iter, 10, time, 0.336160, bw, 1.815661
peer,3,size,131072, iter, 10, time, 0.516320, bw, 2.364242
peer,3,size,262144, iter, 10, time, 0.892320, bw, 2.736026
peer,3,size,524288, iter, 10, time, 1.616000, bw, 3.021547
peer,3,size,1048576, iter, 10, time, 3.131840, bw, 3.118180
peer,3,size,2097152, iter, 10, time, 6.030081, bw, 3.238976
peer,3,size,4194304, iter, 10, time, 12.034560, bw, 3.245866
peer,3,size,8388608, iter, 10, time, 24.807524, bw, 3.149252
peer,3,size,16777216, iter, 10, time, 50.811371, bw, 3.075104
peer,3,size,33554432, iter, 10, time, 99.954254, bw, 3.126436
peer,4,size,32, iter, 10, time, 0.163840, bw, 0.001819
peer,4,size,64, iter, 10, time, 0.161600, bw, 0.003688
peer,4,size,128, iter, 10, time, 0.163840, bw, 0.007276
peer,4,size,256, iter, 10, time, 0.161920, bw, 0.014724
peer,4,size,512, iter, 10, time, 0.157440, bw, 0.030287
peer,4,size,1024, iter, 10, time, 0.156800, bw, 0.060821
peer,4,size,2048, iter, 10, time, 0.158880, bw, 0.120050
peer,4,size,4096, iter, 10, time, 0.167360, bw, 0.227934
peer,4,size,8192, iter, 10, time, 0.172160, bw, 0.443158
peer,4,size,16384, iter, 10, time, 0.202560, bw, 0.753299
peer,4,size,32768, iter, 10, time, 0.243201, bw, 1.254832
peer,4,size,65536, iter, 10, time, 0.338240, bw, 1.804496
peer,4,size,131072, iter, 10, time, 0.526240, bw, 2.319674
peer,4,size,262144, iter, 10, time, 0.890881, bw, 2.740445
peer,4,size,524288, iter, 10, time, 1.641600, bw, 2.974428
peer,4,size,1048576, iter, 10, time, 3.132320, bw, 3.117702
peer,4,size,2097152, iter, 10, time, 6.137761, bw, 3.182151
peer,4,size,4194304, iter, 10, time, 12.093602, bw, 3.230019
peer,4,size,8388608, iter, 10, time, 25.412483, bw, 3.074282
peer,4,size,16777216, iter, 10, time, 50.922890, bw, 3.068370
peer,4,size,33554432, iter, 10, time, 100.918747, bw, 3.096556
peer,5,size,32, iter, 10, time, 0.157920, bw, 0.001887
peer,5,size,64, iter, 10, time, 0.160800, bw, 0.003707
peer,5,size,128, iter, 10, time, 0.153280, bw, 0.007777
peer,5,size,256, iter, 10, time, 0.155360, bw, 0.015346
peer,5,size,512, iter, 10, time, 0.153440, bw, 0.031077
peer,5,size,1024, iter, 10, time, 0.156160, bw, 0.061070
peer,5,size,2048, iter, 10, time, 0.154240, bw, 0.123661
peer,5,size,4096, iter, 10, time, 0.163200, bw, 0.233744
peer,5,size,8192, iter, 10, time, 0.175200, bw, 0.435468
peer,5,size,16384, iter, 10, time, 0.200320, bw, 0.761722
peer,5,size,32768, iter, 10, time, 0.246080, bw, 1.240151
peer,5,size,65536, iter, 10, time, 0.343200, bw, 1.778417
peer,5,size,131072, iter, 10, time, 0.534400, bw, 2.284254
peer,5,size,262144, iter, 10, time, 0.921760, bw, 2.648640
peer,5,size,524288, iter, 10, time, 1.676000, bw, 2.913378
peer,5,size,1048576, iter, 10, time, 3.124960, bw, 3.125046
peer,5,size,2097152, iter, 10, time, 6.316162, bw, 3.092271
peer,5,size,4194304, iter, 10, time, 12.069122, bw, 3.236570
peer,5,size,8388608, iter, 10, time, 25.985443, bw, 3.006496
peer,5,size,16777216, iter, 10, time, 51.006306, bw, 3.063352
peer,5,size,33554432, iter, 10, time, 100.383057, bw, 3.113081
peer,6,size,32, iter, 10, time, 0.160640, bw, 0.001855
peer,6,size,64, iter, 10, time, 0.152640, bw, 0.003905
peer,6,size,128, iter, 10, time, 0.155840, bw, 0.007649
